,edad,m_moroso,ciudad_agg,niv_educ_dummy,gender_M,e_civil_CAS,e_civil_VIU,seguro_SI,LN_d_marzo,LN_d_junio,LN_d_julio,LN_d_agosto,LN_d_septiembre,LN_monto,fuga_dummy
1719,43,3,3.0,0,1,1,0,0,0.0,14.314320886304525,7.983440063006542,0.0,8.670943791222156,15.59046307836746,1
1720,40,1,3.0,0,1,1,0,0,0.0,12.647171914590439,4.51085950651685,0.0,4.976733742420574,15.894952224644102,1
1721,43,1,1.0,0,1,0,0,0,0.0,12.832470863726401,4.23410650459726,6.354370040797351,5.41610040220442,15.176487367510099,1
1722,40,0,3.0,0,1,1,0,0,0.0,9.594241302168507,0.0,8.793308627496552,2.1972245773362196,14.151983508870947,0
1723,47,0,3.0,1,1,1,0,0,0.0,0.0,0.0,0.0,6.2166061010848646,15.894952224644102,0
1724,27,1,4.0,0,1,0,0,0,0.0,0.0,2.70805020110221,0.0,0.0,14.80876270134486,0
1725,40,2,3.0,1,1,0,0,0,0.0,0.0,4.605170185988092,9.323669057283185,0.0,14.914123179965662,1
1726,48,1,1.0,1,1,0,0,0,0.0,0.0,0.0,0.0,3.367295829986474,14.946912992035967,1
1727,52,1,2.0,1,1,1,0,0,12.799882799409852,12.51860707391024,3.8066624897703196,0.0,0.0,15.250595321348806,1
1728,42,1,3.0,1,1,1,0,0,0.0,13.453165282323466,8.475120414994329,0.0,10.387147508229349,14.077875591662238,1
1729,28,3,4.0,0,0,0,0,0,0.0,9.6423824949348,5.926926025970411,0.0,2.4849066497880004,13.910821646859095,0
1730,33,0,3.0,0,0,0,1,0,0.0,12.326558691427334,0.0,0.0,3.828641396489095,15.009433329466965,0
1731,53,3,2.0,0,1,1,0,1,0.0,0.0,6.113682179832232,7.3453648404168685,0.0,14.285514812209815,1
1732,31,1,3.0,0,0,0,1,0,14.124156348091724,11.197131942357371,7.275172319452771,0.0,10.447032028864845,13.527829818844937,0
1733,46,2,3.0,1,1,0,0,0,0.0,0.0,7.602900462204755,9.496270911389157,7.726212650507529,14.508658238524095,1
1734,40,1,3.0,0,1,1,0,0,0.0,11.624860322207184,8.313852267398207,5.8377304471659395,7.68662133494462,14.88022163978423,1
1735,48,1,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.557448378884015,1
1736,50,1,3.0,0,0,1,0,1,0.0,0.0,4.9344739331306915,0.0,0.0,14.88022163978423,1
1737,48,1,1.0,1,1,0,0,0,0.0,12.110381893317356,4.543294782270004,0.0,5.765191102784844,14.557448378884015,1
1738,38,2,4.0,0,0,1,0,0,0.0,12.987759409776833,6.295266001439646,0.0,7.668093709082406,14.077875591662238,0
1739,49,0,3.0,0,0,0,0,1,0.0,0.0,0.0,7.19668657083435,0.0,14.557448378884015,0
1740,34,1,4.0,0,1,0,0,0,0.0,0.0,3.6109179126442243,9.743436164387901,0.0,15.404745967162468,0
1741,43,2,4.0,0,1,0,0,1,0.0,0.0,5.768320995793772,0.0,2.4849066497880004,15.123843647884687,0
1742,46,0,4.0,0,0,0,0,1,0.0,10.510668264544881,0.0,0.0,5.272999558563747,14.845130332288226,0
1743,39,1,3.0,1,0,1,0,0,0.0,0.0,5.455321115357702,0.0,0.0,14.45736497045232,0
1744,60,0,4.0,0,0,0,0,1,0.0,0.0,0.0,11.274249406406526,9.45727857185611,15.894952224644102,0
1745,42,2,3.0,1,1,1,0,0,0.0,12.58114039991075,7.982757702011113,0.0,6.61472560020376,14.508658238524095,1
1746,39,1,3.0,0,1,1,0,0,10.3218359798084,14.047438612303552,6.2878585601617845,0.0,0.0,15.607270193858982,0
1747,41,1,3.0,0,1,1,0,0,0.0,13.22838507443357,6.066108090103747,10.913796721182786,0.0,15.894952224644102,0
1748,41,1,3.0,1,0,0,0,0,0.0,10.445840912706414,2.833213344056216,0.0,5.4510384535657,15.46416937585933,0
1749,44,1,3.0,1,1,1,0,0,0.0,0.0,6.559615237493242,0.0,0.0,14.946912992035967,1
1750,48,1,3.0,1,1,1,0,1,0.0,10.610833452495886,5.5134287461649825,0.0,5.564520407322694,14.077875591662238,1
1751,53,2,2.0,0,1,1,0,0,0.0,15.102485287158386,7.539027055823995,9.562545340443464,8.19229373114764,15.732433317205148,1
1752,56,3,4.0,0,0,0,1,1,0.0,12.257245682687113,6.2166061010848646,0.0,6.272877006546167,14.80876270134486,0
1753,52,3,3.0,0,1,1,0,0,0.0,13.391599362044053,8.114623886420098,0.0,10.67717731581126,15.150511887854474,1
1754,33,1,4.0,0,0,1,0,0,0.0,0.0,4.110873864173311,7.336285660021297,0.0,14.285514812209815,0
1755,41,1,3.0,0,1,1,0,0,0.0,0.0,7.237059026124737,0.0,7.421177528595393,15.274125813221904,0
1756,38,1,4.0,0,1,1,0,0,13.3173115485945,0.0,6.920671504248683,8.41803561988302,0.0,14.946912992035967,0
1757,41,1,2.0,1,1,1,0,0,0.0,0.0,6.498282149476434,8.192570471152173,9.523105224795426,15.226497775576945,0
1758,43,2,3.0,1,1,1,0,0,0.0,8.796338932845732,3.2188758248682006,8.78216942633238,1.0986122886681098,14.077875591662238,1
1759,49,1,4.0,0,0,0,0,0,13.126536657145955,0.0,6.129050210060545,8.071218539969863,0.0,14.220976332738882,0
1760,34,1,4.0,0,0,0,0,0,0.0,11.925207286405316,6.948897222313312,0.0,6.1224928095143865,15.894952224644102,0
1761,41,1,4.0,1,1,0,0,0,0.0,0.0,0.6931471805599453,0.0,0.0,15.894952224644102,0
1762,47,1,3.0,1,0,1,0,0,0.0,12.865192404424178,0.0,0.0,3.367295829986474,15.424948670398354,1
1763,41,1,3.0,1,1,1,0,0,11.839029855019286,12.465544268803717,6.12029741895095,9.821843563495618,6.927557906278317,15.894952224644102,1
1764,41,1,3.0,0,1,1,0,0,0.0,0.0,0.6931471805599453,0.0,0.0,14.346139397261565,0
1765,39,3,3.0,0,0,0,0,0,0.0,13.623223510202237,7.0925737159746784,0.0,6.787844982309579,14.88022163978423,0
1766,52,1,3.0,1,1,1,0,0,0.0,0.0,4.406719247264253,0.0,0.0,13.122365377402328,1
1767,43,1,3.0,0,1,1,0,0,0.0,14.583084088561753,6.212606095751519,0.0,6.530877627725885,14.557448378884015,1
1768,47,2,4.0,0,1,1,0,0,12.95293119457862,13.023320640266787,7.051855622955894,0.0,7.099201743553092,14.151983508870947,0
1769,47,2,4.0,1,0,1,0,0,13.357547746248347,0.0,6.761572768804055,9.791158367562208,1.0986122886681098,14.914123179965662,0
1770,56,1,4.0,0,0,1,0,0,15.247418615044522,14.177713196012823,8.010359588919783,11.379656894947678,10.434645075274037,15.894952224644102,0
1771,28,1,2.0,0,1,1,0,1,12.991311194711837,0.0,6.342121418721152,0.0,9.758866322925,14.914123179965662,1
1772,46,2,1.0,1,1,1,0,0,14.333822687779104,11.29882837079185,8.921591063563978,0.0,7.218176838403408,14.077875591662238,1
1773,45,1,3.0,0,1,1,0,0,0.0,0.0,4.30406509320417,0.0,0.0,15.76142084987672,1
1774,33,1,3.0,0,1,1,0,0,0.0,12.104211555290208,0.6931471805599453,0.0,7.090076835776092,14.603968372873895,0
1775,50,1,4.0,0,1,1,0,0,0.0,0.0,5.799092654460526,0.0,0.0,14.45736497045232,0
1776,50,1,1.0,0,1,1,0,0,0.0,10.197015007403428,4.532599493153256,0.0,0.0,15.201805169084134,1
1777,53,2,3.0,1,1,0,0,0,0.0,9.072571442231286,6.75110146893676,6.699500340161678,0.6931471805599453,14.914123179965662,1
1778,26,0,3.0,0,0,0,0,0,0.0,11.66580104649077,0.0,0.0,3.4011973816621555,14.508658238524095,0
1779,56,1,3.0,1,1,0,0,0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,14.346139397261565,0
1780,37,1,3.0,0,0,0,0,0,0.0,5.030437921392435,1.3862943611198906,0.0,2.6390573296152584,14.508658238524095,0
1781,58,1,4.0,0,0,1,0,0,0.0,0.0,0.6931471805599453,0.0,2.302585092994046,14.151983508870947,0
1782,40,3,3.0,0,1,1,0,0,0.0,0.0,6.983789965258135,10.48097132444235,0.0,15.894952224644102,1
1783,52,1,3.0,1,0,1,0,0,0.0,14.428814969195013,6.824373670043086,0.0,4.5217885770490405,15.341567078850604,1
1784,55,1,3.0,1,1,1,0,0,0.0,7.635786861395585,1.6094379124341003,0.0,5.973809611869261,15.341567078850604,1
1785,54,1,2.0,0,0,0,0,0,12.950338230185254,0.0,6.6039438246004725,0.0,0.0,14.45736497045232,1
1786,48,3,4.0,0,0,1,0,1,12.561927253085004,13.390617952190011,8.195057690895077,0.0,8.368461137615839,15.64006001130563,0
1787,51,1,4.0,0,1,1,0,0,0.0,0.0,5.247024072160486,0.0,0.0,14.45736497045232,0
1788,51,1,3.0,0,1,1,0,0,12.936267506840839,13.75202534856574,7.647786045440933,0.0,7.492760300922379,14.151983508870947,1
1789,40,2,3.0,1,1,1,0,1,0.0,12.908959738767331,6.74993119378857,0.0,9.086476384753796,15.747032114495013,1
1790,38,0,3.0,0,0,0,0,1,0.0,0.0,0.0,0.0,9.648014489106362,14.946912992035967,0
1791,49,1,3.0,0,0,0,0,1,0.0,0.0,6.169610732491456,0.0,0.0,13.384729180332174,0
1792,38,0,4.0,0,0,0,1,1,0.0,13.372950874868373,0.0,9.771269582708419,0.0,14.285514812209815,0
1793,40,0,4.0,0,0,1,0,0,0.0,0.0,0.0,0.0,3.4657359027997265,14.845130332288226,0
1794,50,1,3.0,0,0,0,0,0,13.135851995584883,11.90802368881223,6.704414354964107,0.0,3.1780538303479458,13.217675375388819,1
1795,26,2,2.0,0,1,0,0,0,0.0,10.651548963973465,5.605802066295998,0.0,4.060443010546419,13.710151153416941,1
1796,44,1,2.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,15.76142084987672,1
1797,99,2,3.0,0,1,1,0,0,0.0,12.521598458111898,6.111467339502679,8.363342466597977,5.332718793265369,14.403297778421795,1
1798,53,1,2.0,0,1,1,0,0,0.0,12.894252509374557,4.948759890378168,0.0,5.1298987149230735,14.690979711984754,1
1799,42,1,3.0,1,1,1,0,0,0.0,0.0,6.93537044601511,0.0,8.211482916445066,14.914123179965662,1
1800,47,2,3.0,0,1,1,0,0,0.0,4.605170185988092,6.511745329644728,9.175645402179295,5.5093883366279774,15.894952224644102,1
1801,49,1,1.0,1,1,0,0,0,0.0,0.0,5.420534999272286,0.0,0.0,13.910821646859095,1
1802,48,1,3.0,1,1,1,0,1,0.0,0.0,3.713572066704308,0.0,0.0,14.45736497045232,1
1803,43,0,4.0,0,0,1,0,0,0.0,7.4999765409521215,0.0,0.0,4.941642422609304,13.910821646859095,0
1804,48,1,4.0,1,1,1,0,0,0.0,0.0,5.805134968916488,0.0,0.0,14.978661680269907,0
1805,28,1,2.0,0,1,1,0,0,0.0,0.0,4.02535169073515,0.0,0.0,14.77102238760702,1
1806,26,1,2.0,1,1,1,0,0,0.0,10.411479164280985,4.31748811353631,0.0,4.787491742782046,14.403297778421795,1
1807,37,2,2.0,1,1,0,0,0,0.0,9.989160534274278,6.678342114654332,9.70069794710231,6.289715570908998,14.403297778421795,0
1808,44,2,3.0,0,0,1,0,0,0.0,0.0,1.3862943611198906,0.0,9.319643106866632,15.363073279446223,0
1809,41,1,3.0,0,0,1,0,0,0.0,0.0,7.643961949002529,10.071625664813608,5.267858159063328,15.319588176962746,0
1810,47,2,4.0,0,0,1,0,0,13.20901619011747,13.811737448731748,7.048386408721883,0.0,5.976350909297934,14.151983508870947,0
1811,32,1,3.0,0,0,0,0,0,0.0,0.0,5.733341276897746,10.07596918904811,0.6931471805599453,15.176487367510099,0
1812,39,1,4.0,0,1,0,0,0,0.0,11.112999984751339,0.6931471805599453,0.0,0.0,14.648420115681892,0
1813,29,1,3.0,0,1,0,0,0,0.0,0.0,4.110873864173311,0.0,0.0,14.346139397261565,1
1814,45,1,3.0,0,1,1,0,0,0.0,9.044639916198465,2.1972245773362196,8.644178203170727,2.9444389791664403,15.424948670398354,1
1815,48,1,3.0,1,1,1,0,0,0.0,9.477079667408038,3.332204510175204,0.0,1.0986122886681098,15.150511887854474,1
1816,44,2,3.0,0,1,1,0,0,0.0,4.983606621708336,6.306275286948016,7.502186486602924,5.3706380281276624,14.978661680269907,1
1817,54,1,3.0,1,1,1,0,0,0.0,12.765748431665669,1.0986122886681098,0.0,5.730099782973574,15.201805169084134,1
1818,47,1,3.0,1,1,1,0,0,0.0,11.536182901846974,4.983606621708336,9.508146027598816,0.0,13.910821646859095,1
1819,40,1,3.0,0,0,0,1,0,0.0,11.952701818595868,6.212606095751519,0.0,5.407171771460119,14.45736497045232,0
1820,53,1,3.0,0,0,0,0,0,14.507825892636344,12.362854147422599,6.71174039505618,0.0,5.863631175598097,13.304686600863562,1
1821,51,1,3.0,0,1,1,0,0,0.0,0.0,4.634728988229636,0.0,9.965146932922856,15.894952224644102,0
1822,41,1,4.0,0,0,0,0,1,0.0,0.0,7.6246189861593985,9.914081240746999,7.841885928984623,15.894952224644102,0
1823,44,1,4.0,1,1,0,0,0,0.0,11.293960670477436,3.367295829986474,0.0,5.720311776607412,14.946912992035967,0
1824,42,1,3.0,0,1,1,0,0,0.0,0.0,1.791759469228055,0.0,3.6635616461296463,15.29711532616119,1
1825,48,1,3.0,1,0,1,0,0,12.172391759161284,0.0,6.6293632534374485,0.0,0.0,14.151983508870947,1
1826,40,1,4.0,0,1,1,0,0,0.0,0.0,2.1972245773362196,0.0,0.0,15.039286283703994,0
1827,47,3,4.0,0,0,0,0,1,0.0,13.544593825178382,6.26530121273771,0.0,4.624972813284271,14.557448378884015,0
1828,51,1,4.0,0,0,1,0,0,0.0,10.4809151919697,4.962844630259907,0.0,4.23410650459726,14.346139397261565,0
1829,48,1,3.0,1,1,1,0,0,13.609424447799737,14.68280934531271,7.496652438168283,0.0,5.605802066295998,14.557448378884015,1
1830,48,2,3.0,0,1,1,0,0,0.0,0.0,4.356708826689592,9.664278133535126,0.0,15.009433329466965,1
1831,36,1,3.0,0,0,0,0,0,14.083181486381772,0.0,7.933796874815411,7.710653323501202,5.278114659230517,15.039286283703994,0
1832,49,3,3.0,0,1,1,0,0,0.0,0.0,6.466144724237619,0.0,4.394449154672439,15.64006001130563,1
1833,23,1,4.0,0,0,0,0,0,0.0,8.722742874329398,1.9459101490553132,0.0,5.60947179518496,14.077875591662238,0
1834,49,3,1.0,1,1,1,0,0,0.0,12.199219214329158,6.016157159698354,0.0,4.189654742026425,14.220976332738882,1
1835,42,1,3.0,0,0,1,0,0,0.0,12.425814417347894,5.4680601411351315,5.8944028342648505,5.4680601411351315,14.45736497045232,0
1836,50,1,3.0,1,0,1,0,0,0.0,0.0,0.0,0.0,7.869019376499023,15.894952224644102,1
1837,41,1,3.0,1,1,1,0,1,0.0,11.307658668041054,3.091042453358316,0.0,3.044522437723423,14.45736497045232,1
1838,41,2,3.0,0,1,1,0,1,0.0,13.321242104613624,7.613324979540639,0.0,7.328437352895162,15.64006001130563,1
1839,35,0,4.0,1,1,1,0,1,0.0,0.0,0.0,0.0,4.204692619390966,14.346139397261565,0
1840,55,1,3.0,0,1,1,0,0,14.152144210128727,12.11413826131076,7.405495663199472,0.0,5.2574953720277815,15.096444681204078,1
1841,29,0,4.0,0,1,0,0,0,0.0,12.404041968295664,0.0,0.0,5.351858133476067,14.346139397261565,0
1842,50,1,4.0,0,0,0,0,1,0.0,0.0,0.6931471805599453,0.0,0.0,15.29711532616119,0
1843,34,0,3.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.690979711984754,0
1844,57,1,3.0,0,0,0,0,1,0.0,12.453159260300293,5.991464547107982,0.0,3.1780538303479458,14.151983508870947,0
1845,26,0,3.0,1,0,0,0,0,0.0,0.0,0.0,9.649369196922487,1.0986122886681098,14.346139397261565,0
1846,40,3,2.0,0,0,0,1,1,0.0,0.0,6.694562058521095,0.0,0.0,13.815511557963774,0
1847,40,1,3.0,0,0,1,0,0,0.0,0.0,6.759255270663693,0.0,0.0,13.527829818844937,0
1848,59,1,4.0,0,0,0,0,1,0.0,0.0,6.175867270105761,0.0,0.0,15.894952224644102,0
1849,31,2,4.0,1,1,1,0,0,0.0,12.321555259466518,6.964135612418245,6.883462586413092,5.8916442118257715,13.592368256649284,0
1850,54,3,2.0,0,1,0,0,0,14.288084630787534,0.0,4.574710978503383,4.927253685157205,5.579729825986222,14.946912992035967,1
1851,49,1,1.0,1,1,1,0,0,0.0,0.0,0.0,0.0,3.4339872044851463,14.648420115681892,1
1852,49,1,3.0,1,1,0,0,1,0.0,7.7226775164680035,5.043425116919247,0.0,1.0986122886681098,14.45736497045232,1
1853,38,2,3.0,1,1,1,0,0,0.0,11.40896397022611,5.5093883366279774,0.0,5.44673737166631,14.45736497045232,1
1854,55,1,3.0,1,1,1,0,1,0.0,0.0,0.0,0.0,8.938269147038548,14.914123179965662,1
1855,45,2,3.0,0,1,0,1,0,0.0,11.484258464954843,2.6390573296152584,0.0,7.922261058353247,15.64006001130563,1
1856,34,1,3.0,0,0,1,0,0,0.0,0.0,2.833213344056216,9.436838291102966,2.0794415416798357,15.894952224644102,0
1857,45,1,3.0,0,1,1,0,0,0.0,0.0,5.53338948872752,8.738094230177667,1.791759469228055,15.732433317205148,0
1858,38,1,4.0,0,0,0,1,1,14.434724827969399,12.812877316268054,7.7406644019172415,0.0,10.002155724332829,15.274125813221904,0
1859,55,1,3.0,0,0,0,0,0,0.0,0.0,1.9459101490553132,9.432122997651051,4.406719247264253,14.88022163978423,1
1860,45,2,3.0,0,1,1,0,0,0.0,0.0,5.135798437050262,8.526945482858915,0.0,14.403297778421795,1
1861,46,2,3.0,1,1,0,0,0,12.977864634080088,0.0,7.515344571180436,8.689127655323706,3.258096538021482,13.997832948091215,1
1862,49,2,1.0,1,1,1,0,0,11.47620961203357,0.0,6.0063531596017325,0.0,0.0,15.894952224644102,0
1863,43,2,1.0,1,1,1,0,0,0.0,0.0,2.5649493574615367,0.0,2.3978952727983707,15.123843647884687,1
1864,52,1,3.0,1,1,0,0,0,0.0,0.0,5.53338948872752,0.0,0.0,14.978661680269907,1
1865,48,1,1.0,1,1,0,0,0,14.39176486905233,9.402364704231523,7.716015266642587,0.0,0.0,14.80876270134486,1
1866,55,1,3.0,1,1,0,0,0,0.0,11.143845322311495,5.420534999272286,10.095057874011232,5.594711379601839,15.894952224644102,0
1867,34,1,3.0,0,0,1,0,0,0.0,0.0,6.97914527506881,0.0,5.293304824724492,14.077875591662238,0
1868,60,1,3.0,0,0,0,0,1,0.0,10.642754668709626,4.663439094112067,0.0,0.0,14.346139397261565,0
1869,46,2,3.0,0,1,1,0,0,0.0,0.0,5.429345628954441,0.0,0.6931471805599453,15.363073279446223,1
1870,40,3,3.0,1,1,1,0,0,0.0,13.950235488039517,8.368693183097793,0.0,7.972121128921655,14.88022163978423,1
1871,30,1,4.0,1,0,1,0,0,0.0,0.0,2.0794415416798357,0.0,0.0,14.346139397261565,0
1872,40,1,4.0,0,1,0,0,1,11.905035118031234,11.729728960538239,5.4638318050256105,0.0,5.384495062789089,14.648420115681892,0
1873,51,1,3.0,1,1,1,0,0,0.0,0.0,1.791759469228055,6.902742737158593,0.0,14.557448378884015,1
1874,28,1,3.0,0,0,0,0,0,0.0,0.0,5.53338948872752,0.0,0.0,14.690979711984754,0
1875,27,3,3.0,1,0,1,0,0,0.0,11.602299881115682,5.8971538676367405,0.0,6.255750041753367,14.220976332738882,0
1876,41,0,3.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,15.424948670398354,0
1877,43,3,3.0,1,1,1,0,0,0.0,14.076017714458354,7.528331766707247,0.0,6.226536669287466,14.77102238760702,1
1878,45,2,3.0,1,0,0,0,0,13.268124678886482,0.0,6.588926477533519,0.0,8.826587830773668,15.039286283703994,1
1879,53,0,3.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,15.123843647884687,0
1880,45,1,3.0,0,1,1,0,0,0.0,12.631294628253894,1.3862943611198906,0.0,4.189654742026425,15.250595321348806,1
1881,53,1,3.0,0,1,1,0,0,13.468123773782334,11.165917926433632,5.886104031450156,10.612015835134375,5.0369526024136295,13.997832948091215,1
1882,39,3,3.0,1,1,1,0,1,12.816321795860208,11.948577010031268,6.413458957167357,9.559940347242952,5.365976015021851,13.304686600863562,1
1883,56,0,3.0,0,0,0,0,0,14.267039577707715,6.992096427415888,0.0,0.0,0.0,15.520258832020865,0
1884,49,1,3.0,1,1,1,0,0,13.76356863220824,12.933169459943167,6.54534966033442,0.0,6.535241271013659,14.80876270134486,1
1885,54,3,3.0,1,1,0,0,0,0.0,13.019344562268882,7.257707677160043,0.0,7.138866999945524,14.77102238760702,1
1886,33,1,4.0,1,1,1,0,0,14.239340004625117,13.067026127767116,5.641907070938114,0.0,4.969813299576001,14.80876270134486,0
1887,53,3,2.0,0,1,1,0,1,16.062388630396217,13.778546736114798,8.584477938221834,0.0,10.344319804481584,14.914123179965662,1
1888,42,1,4.0,0,0,0,0,1,0.0,10.776202501693406,2.1972245773362196,9.309914176872276,5.384495062789089,15.894952224644102,0
1889,54,1,4.0,0,0,0,0,1,0.0,0.0,3.9889840465642745,0.0,0.0,15.150511887854474,0
1890,41,3,1.0,0,0,1,0,0,9.829948649201258,0.0,6.9865664594064265,0.0,7.090076835776092,14.45736497045232,1
1891,43,1,3.0,1,1,1,0,0,0.0,0.0,0.0,9.006509131694346,0.0,14.220976332738882,1
1892,44,2,3.0,0,1,1,0,0,0.0,0.0,6.432940092739179,8.117908942383155,0.0,14.220976332738882,1
1893,46,1,1.0,1,0,0,0,0,0.0,0.0,2.833213344056216,8.181160858023409,0.0,15.250595321348806,1
1894,44,3,3.0,0,0,0,0,0,0.0,10.320551796487644,7.2640301428995295,0.0,3.9512437185814275,14.220976332738882,0
1895,53,1,3.0,0,0,1,0,0,0.0,0.0,5.62040086571715,8.931816237309167,7.738923757439457,15.894952224644102,0
1896,52,0,3.0,0,0,1,0,0,0.0,0.0,0.0,0.0,2.8903717578961645,15.894952224644102,0
1897,47,1,1.0,0,1,0,0,0,14.043995021182672,10.052855384186952,0.0,0.0,8.73761303680885,14.80876270134486,1
1898,29,1,3.0,1,0,1,0,0,0.0,11.706615488501344,5.5909869805108565,0.0,0.0,14.077875591662238,0
1899,40,3,1.0,0,1,0,0,1,14.911019034788042,10.577706723210554,7.748460023899697,0.0,7.342131730584722,13.910821646859095,1
1900,54,1,2.0,0,0,1,0,0,0.0,10.730028616266605,4.852030263919617,0.0,3.4339872044851463,14.508658238524095,1
1901,32,3,4.0,0,0,1,0,0,0.0,12.210920873854995,7.223295679562314,0.0,5.3612921657094255,14.508658238524095,0
1902,52,1,4.0,0,0,0,0,1,0.0,0.0,5.777652323222656,10.079287892339817,4.3694478524670215,15.555976908243359,0
1903,40,1,4.0,0,0,0,1,0,0.0,0.0,6.077642243349034,0.0,0.0,13.304686600863562,0
1904,41,0,4.0,1,0,1,0,0,0.0,0.0,0.0,9.447071196798909,0.0,15.068273812173887,0
1905,55,0,3.0,0,1,1,0,0,0.0,11.359681041035685,0.0,0.0,2.70805020110221,14.45736497045232,0
1906,56,1,3.0,0,0,1,0,0,0.0,0.0,0.6931471805599453,0.0,3.295836866004329,14.346139397261565,0
1907,51,2,3.0,0,1,1,0,0,0.0,9.654705629041903,7.00669522683704,0.0,2.5649493574615367,14.603968372873895,1
1908,64,2,3.0,0,1,1,0,0,0.0,11.406531081722104,6.590301048196686,0.0,0.0,13.527829818844937,0
1909,42,1,4.0,0,0,0,0,1,14.227307577145469,0.0,8.239065331769268,0.0,6.505784060128229,13.304686600863562,0
1910,48,1,3.0,1,1,0,0,0,0.0,11.84741001316129,0.0,0.0,2.5649493574615367,15.29711532616119,1
1911,32,1,4.0,0,0,1,0,0,0.0,12.19509258468701,4.189654742026425,0.0,3.6635616461296463,14.557448378884015,0
1912,48,1,3.0,0,0,1,0,0,13.014858341684013,0.0,6.1903154058531475,0.0,0.0,14.151983508870947,1
1913,44,2,3.0,0,1,1,0,1,0.0,11.696346417207485,3.4657359027997265,0.0,2.772588722239781,14.690979711984754,1
1914,34,1,4.0,0,0,0,0,0,12.23531100808689,12.955933279838897,6.98100574072173,0.0,4.990432586778736,14.151983508870947,0
1915,48,2,3.0,1,1,0,0,1,0.0,0.0,5.135798437050262,0.0,0.0,14.914123179965662,1
1916,50,1,3.0,1,0,0,0,0,13.528829317846021,10.687023732823754,7.074963197966044,0.0,5.393627546352362,14.220976332738882,1
1917,24,1,3.0,1,0,0,0,0,13.23807137276405,0.0,6.7580945044277305,0.0,2.4849066497880004,13.997832948091215,1
1918,45,1,3.0,0,1,1,0,0,9.610323816515109,0.0,6.09807428216624,0.0,6.054439346269371,14.151983508870947,1
1919,49,2,4.0,0,0,1,0,0,0.0,12.785426632916039,4.7535901911063645,0.0,7.809135398120538,15.894952224644102,0
1920,60,1,3.0,0,0,1,0,1,0.0,0.0,3.713572066704308,0.0,0.0,15.039286283703994,0
1921,51,0,4.0,0,0,0,0,1,0.0,0.0,0.0,9.433963808127244,1.791759469228055,15.894952224644102,0
1922,43,2,3.0,1,1,1,0,0,12.168661494132,12.886775212097492,4.882801922586371,9.55393007636626,3.5263605246161616,13.910821646859095,1
1923,45,1,3.0,1,1,0,0,0,0.0,8.8698199525084,5.288267030694535,0.0,4.820281565605037,14.077875591662238,1
1924,52,1,3.0,1,1,1,0,0,0.0,12.409401169471323,5.480638923341991,0.0,2.995732273553991,14.346139397261565,1
1925,30,1,4.0,0,0,1,0,1,12.017964377974485,0.0,7.243512974665482,0.0,0.0,13.122365377402328,0
1926,29,1,3.0,0,0,0,0,0,0.0,0.0,5.641907070938114,0.0,0.0,13.815511557963774,0
1927,41,2,3.0,0,1,1,0,0,0.0,0.0,7.145196134997171,0.0,0.0,14.603968372873895,1
1928,46,1,4.0,0,0,0,1,0,0.0,0.0,0.6931471805599453,9.760771250334534,0.0,14.690979711984754,0
1929,26,1,3.0,0,0,0,0,0,0.0,0.0,2.995732273553991,0.0,0.0,14.403297778421795,0
1930,39,2,4.0,0,1,0,0,0,0.0,0.0,2.6390573296152584,0.0,3.4339872044851463,14.508658238524095,0
1931,37,1,3.0,0,0,0,1,0,0.0,9.903137491271833,5.231108616854587,8.663542087751374,5.840641657373398,14.603968372873895,0
1932,41,1,3.0,1,1,1,0,0,13.419545184156393,13.984572932355272,6.492239835020471,0.0,5.948034989180646,14.151983508870947,1
1933,52,1,1.0,1,1,0,0,0,0.0,8.845633256340186,6.400257445308821,0.0,4.736198448394496,15.341567078850604,1
1934,38,0,4.0,1,1,1,0,1,0.0,10.101641447146731,0.0,0.0,6.082218910376446,15.201805169084134,0
1935,41,0,4.0,0,1,1,0,0,0.0,13.689922391367181,0.0,9.61132880805727,6.013715156042802,15.201805169084134,0
1936,53,1,3.0,1,1,0,0,0,0.0,11.959730833275788,7.560601162768557,0.0,7.922261058353247,15.894952224644102,1
1937,45,1,3.0,1,1,1,0,0,0.0,13.289835220947948,2.0794415416798357,0.0,8.534443544822764,14.690979711984754,1
1938,42,1,3.0,0,1,1,0,0,0.0,7.989899374942939,0.0,0.0,3.332204510175204,15.656060350091908,1
1939,44,1,3.0,1,1,1,0,1,0.0,0.0,2.995732273553991,0.0,0.0,14.648420115681892,1
1940,46,1,3.0,0,1,1,0,0,0.0,0.0,0.0,9.108418382250798,0.0,15.894952224644102,1
1941,47,3,1.0,0,1,0,0,0,0.0,10.626557546747328,7.348587530927593,10.115044234598418,4.143134726391533,15.894952224644102,1
1942,40,2,1.0,1,0,1,0,0,10.757945432978323,12.999300427500163,6.732210706467206,0.0,7.638198244285779,14.508658238524095,1
1943,51,1,4.0,0,0,1,0,0,13.081695537668281,0.0,4.875197323201151,0.0,6.371611847231857,15.068273812173887,0
